time,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,sound#mean,sound#min,sound#max,sound#std,target
98.0,0.3804208304223189,0.6460272852812878,0.12565584518340944,0.18994636259282452,0.33776751788659254,0.11444751562143511,0.14257760218552168,0.1962135517258188,0.948665808268741,0.948665808268741,0.948665808268741,0.06711092045981709,Walking
73.0,0.2816974973939521,0.8363303594740161,0.024510604533483554,0.0006970653317249181,0.001253964999233369,0.00044056263442281265,0.0005226003823593061,0.0006971378717321801,0.7005216988617821,0.7005216988617821,0.7005216988617821,0.13048378553165071,Still
57.0,0.23228562996318125,0.7822521415016481,0.018163498474686346,0.008004789748737083,0.0017718275984155648,0.0008201933430749778,0.0007614483706372339,0.0010017825388777086,0.9462018607182262,0.9462018607182262,0.9462018607182262,0.1029863719590633,Train
23.0,0.27163006912169885,0.33543484039698546,0.10577320894738812,0.33437557366311005,0.34264258278756327,0.07294395315386352,0.12824685978091405,0.19679170209388178,0.9936246273388706,0.993422327815147,0.9938269268614873,0.0009627846969874848,Walking
8.0,0.24455663905101888,0.800646938704483,0.018676817469088447,0.0021922663742579476,0.0006750357607493166,0.0,0.00033627055310939954,0.0006102664486991973,0.0,0.0,0.0,0.0,Train
6.0,0.3775597902320731,0.42585465095325553,0.16165362390813648,0.3434781457194089,0.25198223154751065,0.17311898965400388,0.13676170034418403,0.14955614781079346,0.994070744998634,0.994070744998634,0.994070744998634,0.0,Walking
31.0,0.2907624732098144,0.626561825239943,0.08958086808143531,0.13076279733289028,0.05249947619832375,0.032058746011441944,0.035167791992193054,0.03958838396475609,0.993995789843928,0.993995789843928,0.993995789843928,0.0,Bus
43.0,0.24934302282141507,0.7995588351940448,0.020352530935015434,0.003347152466327699,0.002135932071110278,0.0003295232843046189,0.0027376039582947716,0.0021725368273386773,0.0,0.0,0.0,0.0,Bus
77.0,0.3919578193837727,0.5853471851856483,0.0876137772007434,0.19089596294932243,0.09021986422421081,0.03812027497786147,0.03528227658291519,0.0496649353438209,0.843853479242678,0.843853479242678,0.843853479242678,0.0,Walking
263.0,0.24740880101300478,0.513745008432527,0.05852887126938364,0.10086942772046084,0.005515670233056838,0.0018327685664686435,0.0034980597079746906,0.0038008894092684234,0.0,0.0,0.0,0.0,Car
86.0,0.2580886285013756,0.815741391717945,0.020269676086032112,0.0008685843817945168,0.0010494977775996304,0.0008649332717036857,0.0005800208463638009,0.0006365663195579062,0.9177781890618235,0.9177781890618235,0.9177781890618235,8.206836102468351e-05,Train
11.0,0.19208658036495674,0.5698502920209427,0.09605561643299937,0.11488659245366462,0.03686966427705059,0.03098219872954094,0.010877014356840508,0.01448152432128474,0.9348388241841724,0.9348388241841724,0.9348388241841724,0.1185636709278969,Car
95.0,0.2808397458451162,0.8325567824696366,0.024924947062391234,0.002173348880852244,0.009549527132948562,0.0007291710776477655,0.009274391928806995,0.014402637074443529,0.5655893786113789,0.5655893786113789,0.5655893786113789,0.042295750826882965,Still
14.0,0.17322844177467278,0.5530738935912264,0.03809789544209963,0.12435908097383849,0.02379216602495914,0.01351335485696848,0.010326647102193566,0.015092830859345268,0.9938613489298223,0.9938613489298223,0.9938613489298223,0.0005204127731390529,Bus
238.0,0.2781825663398969,0.81506256867194,0.028412913532151807,0.010754168917577687,0.0036819662790972393,0.0007101788808544316,0.0018397467681088254,0.0025007073314742057,0.993836312661354,0.9938112763939932,0.9938613489298223,0.0001191527073646269,Train
119.0,0.24916315085558627,0.5559163413131339,0.06528182208956615,0.08719981826862713,0.003571243672256875,0.0014363586532471055,0.0013389911676990956,0.0029759254663538947,0.9937924924698702,0.9937924924698702,0.9937924924698702,0.04025543620031408,Car
23.0,0.24382040141462802,0.5348439433041677,0.06272969330651987,0.0872373954653709,0.030640115131897832,0.003408615192852132,0.02827345771511885,0.027295225260641074,0.0,0.0,0.0,0.0,Bus
215.0,0.2769430603810046,0.8264283685032023,0.02524949102119506,0.0051661810028551785,0.004337460099528877,0.0019289801663013163,0.0022496621259327906,0.002745242307769508,0.9938519623149734,0.9938519623149734,0.9938519623149734,4.463143628593044e-05,Train
339.0,0.2788989668097286,0.8323901800716778,0.024132144447392367,0.00161122362442138,0.0017847044883721112,0.0007398479481034143,0.0010119597775192256,0.00130202429629769,0.8788288697790209,0.8788288697790209,0.8788288697790209,0.00026024434373171076,Train
81.0,0.2475050001946295,0.7642455674607789,0.026664395557988968,0.02091807757923425,0.024775156636776884,0.009026998618864182,0.010381082872918465,0.014096132848795961,0.9391724709589644,0.9391724709589644,0.9391724709589644,7.444984942018965e-06,Car
365.0,0.3403294569670956,0.6806175066572709,0.14063877017653392,0.24573821577879668,0.2629244271812687,0.14447667542794565,0.08997801928626235,0.15643484894112586,0.1871575441517741,0.1871575441517741,0.1871575441517741,0.3261417873113437,Walking
56.0,0.23459058372687647,0.7061605843194907,0.037093784505348254,0.028928066839215453,0.0,0.0,0.0,0.0,0.7174388546673451,0.7174388546673451,0.7174388546673451,0.09335033036324147,Car
41.0,0.2424933319831235,0.8014476509488084,0.018141096223278252,0.0012857223601252172,0.00031422456074864646,0.0,0.0001381064058907542,0.0001600557883308633,0.0,0.0,0.0,0.0,Still
38.0,0.2673777139804929,0.8076426931174252,0.025606805387193565,0.011312332458057196,0.0036406548079368265,0.0024240459132874614,0.0016240399561652727,0.0019675830940351757,0.9939645412803972,0.9939645412803972,0.9939645412803972,0.0,Train
169.0,0.2503384036635421,0.7942508425873854,0.02425158280779402,0.011696226245860001,0.005062054264972061,0.00304232416804731,0.0022569091982096107,0.0027515950641544768,0.9936264082895445,0.9936264082895445,0.9936264082895445,0.00039563963083819156,Train
198.0,0.25211245513534897,0.79830204775575,0.022387688008051743,0.008402992442610838,0.0019786330648272374,0.0008450629692677955,0.0009157790462461456,0.0011308126562270058,0.9395364134192506,0.9395364134192506,0.9395364134192506,0.010660135383967899,Train
7.0,0.18798074174380852,0.4716051813729773,0.10617350651483676,0.20450812177123168,0.23387236454550245,0.08969118357580716,0.1222114465190285,0.16534328594283262,0.9937204534240435,0.9937204534240435,0.9937204534240435,0.0,Walking
55.0,0.2337035734537699,0.6884905310168378,0.030297059928188513,0.04211577388829553,0.026005047351409856,0.010835276195087767,0.011633342162451448,0.015961977821744737,0.8797741018111358,0.876143042155603,0.8834051614655613,0.017280953567583277,Train
286.0,0.2716923221246328,0.8255595913339675,0.02372147551904641,0.0028124576278564873,0.010926166504036366,0.0006245318386859212,0.010173269032430538,0.01383418607217392,0.8810280073887843,0.8810280073887843,0.8810280073887843,0.06727410913802954,Still
49.0,0.22362752696744614,0.7865093792042726,0.014351076188646561,0.0008180007984624034,0.001945235059383476,0.0005862779226827774,0.0009002428521337146,0.0012967558908441468,0.9609201628245511,0.9609201628245511,0.9609201628245511,0.0,Bus
420.0,0.24348971227986516,0.801065121867587,0.018053641814716942,0.0010954018664865372,0.0003016340449755811,0.0,0.00011672121560472533,0.00015080961882422194,0.0,0.0,0.0,0.0,Still
46.0,0.1550651945589696,0.62613161538352,0.014378355855031,0.05499657615242981,0.009734445029994362,0.0059284116898391135,0.004067307890028033,0.006639665049786796,0.8604618986815408,0.8604618986815408,0.8604618986815408,0.08992769684065569,Bus
10.0,0.31297873193516224,0.5845588739483955,0.15216999970019562,0.20112272593774305,0.0,0.0,0.0,0.0,0.7652198481903303,0.7652198481903303,0.7652198481903303,0.15222245125970293,Walking
55.0,0.22262838157606923,0.7842193361388111,0.01445838353037604,0.001460834370046096,0.001139669214273609,0.000767690545654312,0.00044534908554846306,0.0005666114187600362,0.6732041148637139,0.6732041148637139,0.6732041148637139,0.012853774663136579,Still
67.0,0.19428525092584104,0.7538391107951349,0.013284763382295173,0.007089541082446745,0.0016644475391328162,0.0024202640525975614,0.0003869242246598817,0.00033647626817397895,0.7395633417368389,0.7395633417368389,0.7395633417368389,0.005580192537047243,Bus
18.0,0.21081845398242427,0.7697999177335177,0.01259918730570031,0.003094154995761555,0.008718069244123404,0.0013026546602833674,0.006844067674732447,0.011877703998883136,0.6204059336532954,0.6204059336532954,0.6204059336532954,0.0,Still
159.0,0.2597252117482881,0.786986930565901,0.02488131989829806,0.012253650749776919,0.03652542156983599,0.016064263917915107,0.014241510390587483,0.022165600581348806,0.99432640192985,0.99432640192985,0.99432640192985,0.1307512244365023,Walking
62.0,0.3091368173812741,0.7713166859656447,0.06966677164278667,0.09832958562899538,0.0,0.0,0.0,0.0,0.8694921107992989,0.8694921107992989,0.8694921107992989,0.06260037299991124,Walking
47.0,0.297683858544455,0.266449287808051,0.10425847649694531,0.3251920350018533,0.13678880915374123,0.08882581456470547,0.04528246655384991,0.06363036302439622,0.7999553738428352,0.7999553738428352,0.7999553738428352,0.0,Walking
50.0,0.245472763922166,0.7999763876985744,0.019463443840732647,0.0028931504173503163,0.0,0.0,0.0,0.0,0.5745607199434807,0.5745607199434807,0.5745607199434807,0.4416984664643396,Still
308.0,0.26681222628089885,0.7543802520174759,0.040369499379477036,0.04315030652956062,0.003910921472649168,0.0012754070583386493,0.0014676419471593325,0.002002026116761377,0.9944508664600133,0.9944508664600133,0.9944508664600133,0.0009498849788740708,Car
249.0,0.2794300995214478,0.8263789629101671,0.024744853043081605,0.00399817996654643,0.0012856640026812547,0.0004040007518470679,0.0009417240196162253,0.00106094830673617,0.9699323328633803,0.9699323328633803,0.9699323328633803,0.0001191527073646269,Train
10.0,0.32914572154742405,0.34647967215300507,0.25210247037205646,0.3192847740813203,0.3188023567416315,0.36428428735700424,0.09396505391270803,0.16149079741590544,0.9005553090666674,0.9005553090666674,0.9005553090666674,0.22224120593895721,Walking
14.0,0.22593192268951467,0.7757898239519693,0.01643258181079016,0.006879670172716484,0.011296114253186327,0.007298634233646945,0.004797166077634039,0.005502195273329414,0.9938926310327447,0.9938926310327447,0.9938926310327447,0.0,Bus
76.0,0.25360746110380683,0.7581780627988528,0.028266056869047984,0.023680795504634856,0.0,0.0,0.0,0.0,0.8321560280458503,0.8321560280458503,0.8321560280458503,0.0684290570653004,Car
72.0,0.21859050436249405,0.6763388997768334,0.04356358599913299,0.0629228969260328,0.016091598875549583,0.013749771309444974,0.0059323829476862515,0.006637303224471018,0.9939145224525521,0.9939145224525521,0.9939145224525521,0.0012716892160255788,Bus
16.0,0.25026130055668516,0.7157653424179005,0.03587566060133321,0.020879931526075618,0.012629537850477934,0.022120642310718957,0.0024777725649799483,0.017118963481375562,0.37816279945462417,0.37816279945462417,0.37816279945462417,0.24155858433138103,Still
103.0,0.21546375585353827,0.6039449074913944,0.07179292793827091,0.12583586116842863,0.1875526679489325,0.05284989719470886,0.09778182542332374,0.14669918495572395,0.9614299828082119,0.9614299828082119,0.9614299828082119,0.003545918518181378,Walking
269.0,0.3212952442033068,0.4587305053685109,0.11167191994384867,0.2164177306326752,0.21857684792481347,0.04751035014741142,0.10481253094507657,0.16137253384603895,0.9935134326083374,0.9935134326083374,0.9935134326083374,0.0013812009038900197,Walking
128.0,0.2443653871130207,0.8036683933142316,0.018285626135940175,0.0011040404300747635,0.00024712946096354924,0.0,8.253436538691713e-05,0.00011812872426773185,0.5343341466059179,0.49050490671277097,0.5781633864990647,0.2085922930134292,Still
393.0,0.2518942254409017,0.6456463220015665,0.04111856599572408,0.07328658060971137,0.005324197610711766,0.0025774451749610633,0.0019461021538723878,0.0021184077441993936,0.0,0.0,0.0,0.0,Car
389.0,0.24318729094599068,0.8011431030779735,0.018320609588843878,0.0011864826487532525,0.0003034127956621607,0.0,0.0001381064058907542,0.00014441835072843121,0.0,0.0,0.0,0.0,Still
216.0,0.2797353066750561,0.8341889544887809,0.024238571129129943,0.0011816668899894943,0.0012199558175826429,0.0005494375933377971,0.0004842617939394243,0.0006861675167663568,0.9350581891526012,0.9350581891526012,0.9350581891526012,0.0599022863561469,Train
21.0,0.2432387819209363,0.4395803692976929,0.14844070994982028,0.12726182172293415,0.03642084922208037,0.0042838025460564455,0.03488941341875119,0.03616343767619869,0.0,0.0,0.0,0.0,Bus
364.0,0.24554438805100864,0.8057516314589144,0.018166921222352306,0.0004976003328065414,0.0007926586092580845,0.0013626231200954768,0.00015839147430128715,2.3606462514445363e-05,0.39699760139974377,0.3800304300140834,0.4139647727842969,0.08075022961417559,Still
3.0,0.22666226564889902,0.6282599437084662,0.06027527832598667,0.09107570800739716,0.04250707418330115,0.019525977916747712,0.019250018457478285,0.026708014064702353,0.0,0.0,0.0,0.0,Car
77.0,0.4462027898022536,0.5209440730926367,0.2949335999049062,0.4361901606143062,0.2838651841133334,0.07037022329597992,0.15583745852890726,0.21728543217960536,0.9936389529544352,0.9936389529544352,0.9936389529544352,0.00383730708108957,Walking
124.0,0.3244520894548968,0.8135200798333064,0.06415124194468669,0.06538878978356592,0.005928069623950724,0.001206798183158832,0.0034345785443531743,0.004339844070750224,0.9942267142081994,0.9942267142081994,0.9942267142081994,0.16664994596786378,Car
6.0,0.3918955317727275,0.47831175664375697,0.16344803701213934,0.2888827561046273,0.24581379385208044,0.07622544060919231,0.16043723562583806,0.19387389586306059,0.9937204534240435,0.9937204534240435,0.9937204534240435,0.0,Walking
13.0,0.22340129794561114,0.6884416956723531,0.029273010365587382,0.04821801306664171,0.031997695385523266,0.006146060759604536,0.022614914483993023,0.02577260036104801,0.9938863754262564,0.9938863754262564,0.9938863754262564,0.0,Bus
116.0,0.2622482073811224,0.24675067983277899,0.13629402442891547,0.25777436308066287,0.0,0.0,0.0,0.0,0.800166577920612,0.800166577920612,0.800166577920612,0.008627192124812106,Walking
254.0,0.47756656825800436,0.6356767005774525,0.2604579386691647,0.3453880281788499,0.23976263627926536,0.13590943944972195,0.1263945994962843,0.14516953217356254,0.9935887644719021,0.9935887644719021,0.9935887644719021,0.0007961997946602559,Walking
21.0,0.26230479762812264,0.4261492403033891,0.13006248365558798,0.2350629475859493,0.0,0.0,0.0,0.0,0.7397392539068219,0.7397392539068219,0.7397392539068219,0.18307268442667232,Walking
234.0,0.25486190046270896,0.8125091994464632,0.01971571371775585,0.0006733934512575005,0.0014101687413806392,0.0005911597076672146,0.0009393601041012571,0.0010021165779158841,0.9803459687142388,0.9803459687142388,0.9803459687142388,0.0009331133970502457,Still
33.0,0.2714954921256274,0.735513035323178,0.0846558504381539,0.08535816381966195,0.0,0.0,0.0,0.0,0.47866201097726946,0.47866201097726946,0.47866201097726946,0.052173855712396286,Walking
16.0,0.2389551805497081,0.6945239128623566,0.03802197361722079,0.04034602916628905,0.023960337379612708,0.04196654375587502,0.0047007473519406155,0.0829701308653766,0.9021984182295063,0.8802053872963547,0.9241914491615507,0.10466932038107069,Bus
120.0,0.2678907134139066,0.7485836281401417,0.05376844496199995,0.038041416906493125,0.0,0.0,0.0,0.0,0.714969688798722,0.714969688798722,0.714969688798722,0.016243430188767272,Walking
10.0,0.3934005829955205,0.34064767647968364,0.2747148175501713,0.35048020550266334,0.1988641279313541,0.2669460112551489,0.048128689547050456,0.07468180329094729,0.792127572238921,0.792127572238921,0.792127572238921,0.2582718473142863,Walking
237.0,0.2534413977932617,0.7482147802176543,0.04503597939498044,0.046086280621453396,0.019340566100798238,0.005538319462267904,0.014293912919477007,0.01859082500048452,0.9943513077247801,0.9943513077247801,0.9943513077247801,0.005569244615159931,Car
6.0,0.25932716496090746,0.7857791002566614,0.03255551071579052,0.02579299484013254,0.0035403305216067304,0.0040892762599386385,0.001302370262813928,0.0014686312601757414,0.9552010438957304,0.9552010438957304,0.9552010438957304,0.0,Car
381.0,0.24719779080122128,0.714807710935287,0.029761815565046257,0.04031033440575159,0.07831059423198806,0.020861751926227665,0.05390053622801155,0.07656681165121071,0.9936734423518064,0.9936734423518064,0.9936734423518064,0.9877650291440906,Train
59.0,0.26969312461731776,0.8019446698146582,0.03390098190293672,0.022553798970914536,0.005761691840984853,0.0010866526741104322,0.005454183391684828,0.007378467431989437,0.9670486731944526,0.9670486731944526,0.9670486731944526,0.03812819483310477,Bus
21.0,0.23854942427911452,0.7556333056374263,0.022899018822712475,0.009504490625536483,0.004795088471289223,0.008096744344782778,0.0009745535483208982,0.00027706302701712543,0.8196659058090435,0.7794518558039939,0.8517921156872378,0.12398334587390956,Bus
142.0,0.22831314605040176,0.7386021919969402,0.029234360419765265,0.01638932308254512,0.0035364422167264886,0.005317856951716994,0.0007919573418727656,0.0008042556299292188,0.9446689508240601,0.9428949818658733,0.9464429197822468,0.008442680128689728,Still
90.0,0.308630385257022,0.7999132616824122,0.03705085098595484,0.026954840596438878,0.011577209340594986,0.0016241647338823566,0.006587478136480334,0.008046213459763075,0.9940082494417417,0.9939239029638938,0.9940925959195896,0.0004014220934719616,Train
96.0,0.24149099439663102,0.7469893585663301,0.02899770321187739,0.02273989907204566,0.0025404594563626327,0.0009885698529138566,0.0010367840336743769,0.001707732362723578,0.8448750260842639,0.8448750260842639,0.8448750260842639,0.32642638887706865,Car
78.0,0.33337994732747367,0.49328018340300744,0.12791523353949408,0.25713100707509773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Walking
11.0,0.24741820558281613,0.7818209718670667,0.02287058230469613,0.01831490800966671,0.0025201003338763037,0.0018848286677392932,0.0009665482019410061,0.0012824838783440865,0.9939395351175445,0.9939395351175445,0.9939395351175445,0.0,Car
303.0,0.2721988504675865,0.7675196764419387,0.0424020966407509,0.044450461850829584,0.004150860849693286,0.0016713392018468123,0.0019424561736859488,0.0028234930277585835,0.0,0.0,0.0,0.0,Car
12.0,0.24396712663621156,0.7373966872511708,0.02878489222741354,0.026646286784997354,0.0024602457715883273,0.0005707510706927321,0.0007109462000697242,0.0014893639029478066,0.0,0.0,0.0,0.0,Train
246.0,0.5355403907976541,0.5709060217638918,0.34960964481186363,0.5491722359981224,0.23605583016824463,0.05130661792073955,0.093262943855539,0.13558392779441567,0.9935887644719021,0.9935887644719021,0.9935887644719021,0.0007961997946602559,Walking
4.0,0.23767819375478527,0.7762589168285543,0.021444306810841113,0.012009758651481349,0.0023018740663499106,0.0013980488933427817,0.0007925018525978579,0.0013587792094435433,0.7554364819990792,0.7305239816345298,0.7803489823636286,0.1185636709278969,Car
85.0,0.26119941079631115,0.6436347759235921,0.07503372357103219,0.08876157363917794,0.009556150921991113,0.004433282236931755,0.002595308726650425,0.004251450979758295,0.9100353933614587,0.9100353933614587,0.9100353933614587,0.01251478139679386,Car
16.0,0.24467762857849917,0.6961641507727088,0.03103073970089007,0.031564872811720976,0.0004824794238109993,0.0008450629692677955,9.465700911937862e-05,0.008981205713423378,0.731054431446838,0.731054431446838,0.731054431446838,0.3640042692354286,Still
106.0,0.25596408722434427,0.8128897808108716,0.020465458163701322,0.00168910334500918,0.003581222287615082,0.0006851426242202163,0.0027002955167811744,0.004170762106879852,0.9843439649413591,0.9746421634460629,0.9940457664366555,0.046172852305574885,Still
65.0,0.22578801137084004,0.7593729646438228,0.020498100220991883,0.014772515607784968,0.04745841178747463,0.022356734290573613,0.027181793195048955,0.0388655728497282,0.9939582903489829,0.9939582903489829,0.9939582903489829,0.0002157922660664653,Bus
64.0,0.1979105251406703,0.5458574165759097,0.042713088824356205,0.08464560544269337,0.03509536380133419,0.016323878663260395,0.023246605629981078,0.03109526647763641,0.9328888876626893,0.9328888876626893,0.9328888876626893,0.09734177812896737,Car
74.0,0.24672519351815492,0.5983792295198321,0.03810072283971863,0.05139036787484346,0.03637925512586141,0.017477163829298103,0.01357031597704332,0.022619277434207254,0.0,0.0,0.0,0.0,Car
82.0,0.22278215252095346,0.7678218286167895,0.016223266871811554,0.009108805114702308,0.008315255568591359,0.0019918764730882978,0.004221606916776731,0.006149932607143041,0.9425595536455361,0.9425595536455361,0.9425595536455361,0.0763915116869094,Bus
30.0,0.26589457883877143,0.2537317368621778,0.17829182455270431,0.11752007502384712,0.0,0.0,0.0,0.0,0.899817849869441,0.899817849869441,0.899817849869441,0.0730294919125547,Car
82.0,0.23012376236077148,0.6956228788821697,0.03283130925151981,0.05092998673248665,0.026847869837625687,0.0066514488979802,0.016021062292909057,0.02245593519702649,0.9940020383381475,0.9940020383381475,0.9940020383381475,0.0001263797500893006,Car
418.0,0.27512375450380566,0.829688496830305,0.023773403150333716,0.0021154700764504956,0.004406024375124034,0.000481493735613413,0.001555582657888717,0.002661594154299152,0.9937580457450056,0.9937580457450056,0.9937580457450056,0.0011013404225603484,Walking
77.0,0.2666146848122989,0.6833292347407267,0.04799937865901563,0.05034048066290284,0.0,0.0,0.0,0.0,0.7471771576748625,0.7471771576748625,0.7471771576748625,0.028104224376141865,Walking
44.0,0.27947985457202473,0.4563673182400244,0.13923773417119106,0.3086543947906779,0.2963928817017053,0.10726844448237413,0.11163621493678243,0.17114256820050366,0.9930728168760184,0.9930728168760184,0.9930728168760184,0.009096821239879727,Walking
5.0,0.3413063704368775,0.745011782005094,0.0718936756964863,0.0920350897514495,0.048133066262641196,0.04682653006039171,0.01786061180450372,0.026895311351342245,0.8932165725479142,0.8932165725479142,0.8932165725479142,0.0,Bus
35.0,0.24278340096825246,0.8003277966888404,0.018215989949629086,0.0012464090882550647,0.00028970334422880756,0.0,0.00011672121560472533,0.00014283202118064263,0.0,0.0,0.0,0.0,Still
53.0,0.28098276843325976,0.8349222900834153,0.024481211209778198,0.0008697367307042991,0.0010954309068418964,0.00036958503595518107,0.0006629317246824644,0.0008292412368545695,0.6277938771570406,0.6003767321814311,0.6552110221315425,0.13048378553165071,Still
71.0,0.23434953071577702,0.7738517196756551,0.020431865088755385,0.01151858494100612,0.006055156459936742,0.007299099848427218,0.001630809623522563,0.0011298133325599227,0.9931831601905601,0.9931831601905601,0.9931831601905601,0.0,Train
362.0,0.2757680659895587,0.7747961089711174,0.0288347531037344,0.023029792720936453,0.004065469080011735,0.002285324671523656,0.0031658874409657136,0.003705460331236051,0.9938519623149734,0.9938519623149734,0.9938519623149734,0.004582324675333692,Train
175.0,0.2468595151280386,0.6831992530690898,0.032623088890474716,0.021115885718060196,0.0013124859308092612,0.002298819810907334,0.00025749490359683216,0.004178896631051728,0.7535495417601455,0.7535495417601455,0.7535495417601455,0.1316374851656918,Still
442.0,0.25924464932639335,0.8024345681106562,0.022495187820837342,0.0061559194054551895,0.011295822753023628,0.003303548748013008,0.006251947415675493,0.009953489240720571,0.9925794555264275,0.9925794555264275,0.9925794555264275,0.011173950484212356,Still
5.0,0.23824782671969646,0.7970109389511717,0.01731282661819064,0.001528053144938774,0.00028908601226654583,0.0003295232843046189,7.382098059389807e-05,9.206018791517845e-05,0.0,0.0,0.0,0.0,Train
28.0,0.2373284292793012,0.7977004947833483,0.016641404661375203,0.0006050534847002168,0.0011134530777844461,0.0004451406661324972,0.0004945624714601709,0.0006566702857183275,0.8836121167161803,0.8836121167161803,0.8836121167161803,0.0,Still
55.0,0.26540828712409015,0.7747558561818935,0.02962575474675941,0.02417294054076144,0.004007895457020118,0.0026553547462762864,0.0015107621654432814,0.0026240282943627785,0.8583858096425437,0.8583858096425437,0.8583858096425437,0.047512011370468954,Train
183.0,0.3657307182962315,0.7760987248146018,0.09936897057654126,0.09566360544607629,0.14657064545255366,0.1445340972856905,0.04759163484567314,0.07458308319505529,0.8381982619606689,0.8381982619606689,0.8381982619606689,0.16952698303528488,Walking
15.0,0.23949962579785333,0.6558873185952102,0.049311598510529076,0.05719398712300693,0.012825243683626171,0.02246342118231714,0.0025161678372315685,0.0829701308653766,0.8773903653078743,0.8773903653078743,0.8773903653078743,0.16733633019957933,Bus
35.0,0.24223759413898194,0.7769853001319753,0.022635136443413834,0.010373313404744209,0.0032636722830775367,0.0017745371765356568,0.0017110709275377576,0.0016411538534836217,0.0,0.0,0.0,0.0,Bus
68.0,0.24317997026368154,0.8013243652057339,0.01815548654940491,0.0010685587352956207,0.0002949015656714891,0.0,0.0001381064058907542,0.00016292222872069627,0.0,0.0,0.0,0.0,Still
20.0,0.24316922192682522,0.7912420747585089,0.01809534440201782,0.002953545610782341,0.00033305567358485533,0.0003295232843046189,0.00011672121560472533,0.00014975734538660285,0.5811801340933552,0.5811801340933552,0.5811801340933552,0.018186965259140184,Still
353.0,0.2727566597994533,0.8262143098498604,0.022911067392894224,0.0013206821556175496,0.002072673909648208,0.00044144671850923964,0.0009503278223117381,0.0015758022297635245,0.9136899080452597,0.9136899080452597,0.9136899080452597,0.0051961002492404975,Still
51.0,0.2458185831892875,0.7706941343143947,0.02326963021640044,0.00822800099008643,0.0,0.0,0.0,0.0,0.4575242022613021,0.30157168224894876,0.6134767222747626,0.7422098541975851,Still
83.0,0.24132364380850602,0.639552117861502,0.041365596945488,0.0722425310764429,0.004184826876849907,0.0013340032162958467,0.0014640877189243517,0.0022286814458715646,0.9946217426198368,0.9946217426198368,0.9946217426198368,0.00048162117892712746,Car
108.0,0.24342924500775076,0.7045255163966282,0.030609494098283452,0.04467415842298003,0.03836910519682563,0.034896086063067745,0.01000941370497547,0.015329043675840048,0.8790871821001462,0.8790871821001462,0.8790871821001462,0.08683352962176838,Train
145.0,0.3020249068779777,0.5586186353206504,0.13437132132742363,0.2665639954396374,0.2937701473872586,0.10275943998650026,0.14921422543072496,0.23456527210825467,0.993748649042539,0.993748649042539,0.993748649042539,0.0019536918027518563,Walking
351.0,0.2603433595039151,0.8161380270695641,0.02073437792944735,0.0010811201910515362,0.0011972294107282973,0.0006656139970630529,0.00043018461163469695,0.000581408817426795,0.9939739169151341,0.9939739169151341,0.9939739169151341,0.21612405621723724,Still
29.0,0.25354556041959786,0.3210990810056537,0.08961137846120065,0.30578823425065293,0.14274222420610186,0.056361982540298596,0.05203382192525342,0.06812977894498831,0.8956184469015729,0.8956184469015729,0.8956184469015729,0.0,Walking
138.0,0.26162117368422966,0.7035820579996822,0.05227893428820421,0.06793722057289873,0.04870221626692749,0.011912050593130661,0.036482644946031526,0.04814740169335446,0.9527810863320153,0.9527810863320153,0.9527810863320153,0.006953202421020905,Bus
34.0,0.2544680298662386,0.7802290353046065,0.04110450929981008,0.027457685059009123,0.01034127997918617,0.01811275742333832,0.002028842236553751,0.0051118722032184915,0.765287248299443,0.765287248299443,0.765287248299443,0.2591134568132041,Train
42.0,0.28194768171693174,0.36287026235115577,0.12364545717705389,0.24124257211847105,0.19865728882373018,0.06551013435637207,0.10010482953177767,0.14346797559695804,0.9926270042399099,0.9926270042399099,0.9926270042399099,0.00023848390778788645,Walking
302.0,0.24659624349177856,0.7092798327935259,0.036575374087127466,0.027938591816630658,0.06179058458011476,0.042850608340604654,0.02042578932904494,0.038446540930007135,0.7156494086003126,0.7156494086003126,0.7156494086003126,0.7317634461664201,Still
23.0,0.2577540187597357,0.7911358421122714,0.022711958978948982,0.014595450582688864,0.06193366399868391,0.0027477028663362517,0.07132023967310938,0.10582274739568373,0.7137684962689596,0.7137684962689596,0.7137684962689596,0.0,Car
49.0,0.22598579066208535,0.622680005749103,0.048072537519037756,0.075805602365952,0.0021684635055757677,0.0011881130722824868,0.0008497433142419052,0.0012985922773058776,0.885435626598268,0.885435626598268,0.885435626598268,0.011856539860023633,Train
18.0,0.23916920330859603,0.7073031799885834,0.04291091330541558,0.034211760154128766,0.012200783400271408,0.018706265500397373,0.002691989442861187,0.0024446560329933927,0.9021984182295063,0.8802053872963547,0.9241914491615507,0.10466932038107069,Bus
60.0,0.1907934560185227,0.6204639012722071,0.06363361174375926,0.10139927744075472,0.14191296265956957,0.08176131260565182,0.04547282101843004,0.07400984272587048,0.0,0.0,0.0,0.0,Walking
40.0,0.2149347118134135,0.7118457077251796,0.028070873155094045,0.04887503054159852,0.03922814212154047,0.022318596260385095,0.018625318035892045,0.022033105734609582,0.9936891152623126,0.9936891152623126,0.9936891152623126,0.0012855603139314022,Bus
